"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-24","9.62",,,"0.34","0.0","0","58","69","52","  200","  210","18.1","23.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-25","8.28",,,"0.00","0.0","0","61","72","56","  290","  290","16.1","18.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-26","10.96",,,"0.00","0.0","0","65","80","56","   10","  360","17.0","23.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-27","5.82",,,"0.00","0.0","0","71","85","58","   30","   30","13.0","15.0",,,,,,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-28","6.71",,,"0.00","0.0","0","65","76","54","  190","  270","10.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-29","6.04",,,"0.00","0.0","0","63","72","55","  210","  200","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-06-30","4.70",,,"0.00","0.0","0","62","73","55","  270","  310","12.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-01","6.04",,,"0.00","0.0","0","63","75","55","   10","   10","12.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-02","7.16",,,"0.00","0.0","0","67","75","57","  250","  230","13.0","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-03","5.82",,,"0.00","0.0","0","62","71","56","   20","   20","16.1","19.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-04","7.61",,,"0.00","0.0","0","62","69","56","   30","  180","15.0","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-05","4.70",,,"0.00","0.0","0","60","67","55","  150","  160","12.1","15.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-06","5.82",,,"0.01","0.0","0","62","76","56","  280","  330","12.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-07","6.71",,,"0.12","0.0","0","65","68","58","  200","  200","14.1","18.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-08","8.05",,,"0.24","0.0","0","62","72","58","  240","  220","14.1","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-09","6.93",,,"0.01","0.0","0","62","71","56","  210","  210","16.1","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-10","5.59",,,"0.00","0.0","0","63","73","56","  240","  240","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-11","8.05",,,"0.00","0.0","0","63","73","57","  180","  190","14.1","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-12","7.61",,,"0.00","0.0","0","65","76","59","  240","  220","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-13","6.93",,,"0.00","0.0","0","65","74","57","   20","   20","16.1","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-14","8.05",,,"0.00","0.0","0","66","76","57","   10","   10","21.9","25.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-15","7.38",,,"0.00","0.0","0","65","76","56","  210","  270","14.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-16","6.49",,,"0.00","0.0","0","64","73","57","  200","  200","14.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-17","4.70",,,"0.00","0.0","0","66","79","58","  240","  270","12.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-18","6.71",,,"0.01","0.0","0","65","71","60","  200","  190","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-19","6.26",,,"0.00","0.0","0","66","77","60","  260","  210","13.0","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-20","5.82",,,"0.00","0.0","0","68","80","60","  350","   10","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-21","9.40",,,"0.00","0.0","0","70","84","58","  330","   10","16.1","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-22","8.28",,,"0.33","0.0","0","67","73","59","  210","  230","16.1","21.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-23","5.14",,,"0.00","0.0","0","63","73","58","   30","   30","15.0","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-24","9.62",,,"0.00","0.0","0","67","81","58","  330","  360","16.1","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-25","6.26",,,"0.00","0.0","0","72","86","59","   10","  310","14.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-26","4.92",,,"0.00","0.0","0","67","78","59","  220","  210","10.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-27","7.16",,,"0.00","0.0","0","68","84","56","  360","   10","17.0","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-28","8.28",,,"0.00","0.0","0","74","88","61","  330","  360","19.9","23.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-29","8.05",,,"0.00","0.0","0","76","89","62","  350","  350","18.1","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-30","9.17",,,"0.00","0.0","0","69","75","57","  210","  200","16.1","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-07-31","7.61",,,"0.00","0.0","0","63","72","56","  230","  250","14.1","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-01","5.82",,,"0.00","0.0","0","61","77","53","  220","  190","10.1","13.0","    1","    1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-02","8.05",,,"0.13","0.0","0","63","71","57","  200","  200","17.0","21.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-03","6.93",,,"0.00","0.0","0","63","76","58","  350","  330","13.0","17.0",,,,,,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-04","10.07",,,"0.00","0.0","0","68","82","56","  340","  350","17.0","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-05","6.49",,,"0.00","0.0","0","68","79","57","  260","  260","15.0","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-06","5.82",,,"0.00","0.0","0","62","71","54","  170","  200","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-07","7.16",,,"0.03","0.0","0","62","69","57","  240","  320","14.1","23.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-08","6.49",,,"0.00","0.0","0","61","73","56","  260","  320","17.0","23.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-09","6.26",,,"0.00","0.0","0","63","71","58","  190","  290","12.1","28.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-10","6.04",,,"0.00","0.0","0","64","76","58","  360","  340","15.0","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-11","8.50",,,"0.00","0.0","0","69","81","58","  340","   10","17.0","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-12","7.38",,,"0.00","0.0","0","74","90","63","  350","  340","12.1","15.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-13","5.82",,,"0.00","0.0","0","77","91","64","  340","  330","13.0","25.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-14","6.71",,,"0.00","0.0","0","73","85","57","   20","  320","14.1","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-15","5.37",,,"0.00","0.0","0","71","83","57","  260","  270","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-16","6.04",,,"0.00","0.0","0","67","83","56","   40","   40","17.0","21.9","    1","    1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-17","7.38",,,"0.00","0.0","0","69","80","56","  340","  320","14.1","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-18","9.62",,,"0.00","0.0","0","73","87","60","   30","   10","18.1","25.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-19","11.63",,,"0.00","0.0","0","81","95","69","  350","   20","19.9","25.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-20","4.25",,,"0.00","0.0","0","78","91","62","  280","  270","8.9","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-21","10.74",,,"0.00","0.0","0","69","73","57","  240","  220","17.0","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-22","6.26",,,"0.00","0.0","0","62","72","55","  240","  250","13.0","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-23","7.16",,,"0.00","0.0","0","66","80","54","  350","  350","18.1","23.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-24","7.61",,,"0.00","0.0","0","71","85","58","   40","   50","16.1","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-25","7.16",,,"0.00","0.0","0","76","91","61","  350","  350","18.1","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-26","4.25",,,"0.00","0.0","0","77","92","64","  280","  290","8.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-27","11.41",,,"0.00","0.0","0","72","73","58","  240","  230","23.0","29.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-28","5.14",,,"0.00","0.0","0","62","70","55","  280","  260","12.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-29","3.80",,,"0.00","0.0","0","62","79","53","  200","  190","13.0","15.0",,,,,,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-30","8.05",,,"0.00","0.0","0","64","71","56","  230","  220","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-08-31","8.05",,,"0.01","0.0","0","63","69","58","  220","  130","15.0","23.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-01","8.05",,,"0.17","0.0","0","62","66","56","  190","  190","16.1","19.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-02","11.18",,,"0.05","0.0","0","60","69","55","  200","  230","21.0","29.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-03","7.38",,,"0.00","0.0","0","60","69","54","  210","  220","12.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-04","4.70",,,"0.00","0.0","0","59","70","51","  260","  260","12.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-05","7.38",,,"0.01","0.0","0","59","64","54","  220","  250","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-06","3.80",,,"0.42","0.0","0","59","65","55","  300","  290","8.1","11.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-07","8.28",,,"0.04","0.0","0","61","66","57","  220","  230","16.1","21.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-08","7.38",,,"0.03","0.0","0","61","70","55","  360","  170","12.1","17.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-09","5.59",,,"0.00","0.0","0","61","73","50","   20","   30","12.1","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-10","4.25",,,"0.00","0.0","0","64","77","54","   70","  250","8.9","12.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-11","6.71",,,"0.00","0.0","0","62","70","55","  360","   10","14.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-12","11.63",,,"0.00","0.0","0","62","75","54","  340","  340","23.0","27.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-13","7.16",,,"0.00","0.0","0","65","77","51","   30","  350","15.0","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-14","5.82",,,"0.00","0.0","0","64","78","51","  200","  200","12.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-15","4.25",,,"0.00","0.0","0","61","72","52","  280","  280","8.9","12.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-16","4.70",,,"0.00","0.0","0","61","74","52","  220","  160","12.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-17","11.86",,,"0.22","0.0","0","62","67","57","  190","  220","23.0","30.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-18","7.83",,,"0.00","0.0","0","59","68","54","  210","  210","15.0","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-19","11.41",,,"0.08","0.0","0","61","68","53","  190","  190","21.0","28.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-20","6.71",,,"0.00","0.0","0","58","67","49","  340","  340","15.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-21","8.50",,,"0.00","0.0","0","58","68","52","  340","  350","18.1","23.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-22","7.83",,,"0.00","0.0","0","57","65","49","  220","  240","15.0","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-23","10.51",,,"0.01","0.0","0","56","63","53","  200","  210","23.9","35.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-24","4.47",,,"0.00","0.0","0","58","66","53","  290","  290","10.1","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-25","5.82",,,"0.00","0.0","0","64","76","58","  350","  350","14.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-26","5.82",,,"0.00","0.0","0","64","77","53","   40","   20","14.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-27","10.51",,,"0.02","0.0","0","66","69","54","  340","   50","18.1","23.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-28","7.83",,,"0.00","0.0","0","58","67","52","   30","  300","14.1","28.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-29","5.14",,,"0.00","0.0","0","57","66","47","  360","  340","12.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-09-30","5.37",,,"0.00","0.0","0","55","65","46","  220","  220","16.1","19.9","    1","    1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-01","7.38",,,"0.05","0.0","0","56","63","50","  180","  170","21.0","27.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-02","4.03",,,"0.00","0.0","0","56","63","50","  220","  220","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-03","6.93",,,"0.00","0.0","0","55","60","49","  210","  210","15.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-04","9.62",,,"0.13","0.0","0","55","60","52","  190","  180","16.1","21.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-05","5.59",,,"0.04","0.0","0","56","65","52","  310","   90","12.1","15.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-06","9.62",,,"0.31","0.0","0","57","62","53","  140","  140","16.1","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-07","11.41",,,"0.11","0.0","0","56","63","53","  190","  190","25.1","33.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-08","11.63",,,"0.61","0.0","0","57","65","52","  200","  200","25.1","34.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-09","6.04",,,"0.06","0.0","0","56","56","48","   10","   10","21.0","23.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-10","5.59",,,"0.00","0.0","0","51","60","45","  350","  340","16.1","19.9","    1","    1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-11","8.05",,,"0.00","0.0","0","51","62","43","  120","  120","15.0","19.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-12","3.80",,,"0.01","0.0","0","54","66","43","  110","   90","10.1","15.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-13","10.74",,,"1.75","0.0","0","55","59","51","  170","  180","23.9","32.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-14","15.88",,,"1.36","0.0","0","54","57","50","  200","  180","33.1","45.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-15","14.32",,,"0.73","0.0","0","52","62","50","  160","  220","31.1","38.9","    1",,"    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-16","8.28",,,"0.56","0.0","0","54","60","50","  200","  200","17.0","25.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-17","9.84",,,"0.17","0.0","0","53","59","50","  190","  210","19.9","25.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-18","10.74",,,"0.08","0.0","0","53","58","49","  210","  210","18.1","25.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-19","4.92",,,"0.22","0.0","0","51","58","45","  130","  120","10.1","17.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-20","8.50",,,"1.19","0.0","0","53","60","50","  220","  210","21.0","25.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-21","7.38",,,"0.02","0.0","0","53","57","48","  160","  160","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-22","3.36",,,"0.05","0.0","0","51","62","44","  220","   20","8.9","13.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-23","6.26",,,"0.12","0.0","0","55","62","49","  360","  360","14.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-24","7.61",,,"0.10","0.0","0","56","63","51","  110","  160","17.0","21.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-25","11.18",,,"0.00","0.0","0","55","63","50","  170","  190","25.1","33.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-26","8.05",,,"1.23","0.0","0","55","58","52","  180","  180","16.1","23.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-27","7.16",,,"0.04","0.0","0","55","58","52","  140","  140","16.1","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-28","7.61",,,"0.00","0.0","0","56","67","50","   90","  100","18.1","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-29","4.92",,,"0.19","0.0","0","56","60","48","  130","  130","15.0","19.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-30","6.93",,,"0.26","0.0","0","50","52","44","   20","   10","15.0","17.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-10-31","10.07",,,"0.66","0.0","0","52","57","49","  210","  210","21.9","36.0","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-01","9.17",,,"0.22","0.0","0","52","56","50","  190","  190","19.9","23.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-02","7.38",,,"0.46","0.0","0","53","56","51","  260","  130","15.0","21.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-03","4.47",,,"0.00","0.0","0","54","65","48","  200","  220","12.1","18.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-04","4.03",,,"0.00","0.0","0","53","63","42","  140","  230","10.1","13.0","    1","    1",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-05","6.93",,,"1.31","0.0","0","57","60","51","  140","  160","15.0","19.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-06","7.16",,,"0.12","0.0","0","53","60","48","  200","  250","16.1","21.9","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2016-11-07","4.92",,,"0.04","0.0","0","56","66","50","  120","  120","16.1","19.9","    1",,,,,,,,,,,,,
